property_id,address,latitude,longitude,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,hand_ft,water_fraction,dpol_water,dpol_available,dem_resolution_m,found_ht,found_type,num_story,occtype,val_struct,val_cont,ftprntsqft,med_yr_blt,nsi_match_m,nsi_matched,first_floor_height_ft,foundation_type,depth_above_ffe_ft,first_floor_source,depth_lower_ft,depth_upper_ft,depth_ci_ft
BRZ-00081,"NSI Structure 122589632, Fort Bend County, TX",29.555955,-95.737593,0.0,0.0,1,1,0.0,0.0,7.266,1.47,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,342843.8397721956,171421.9198860978,2686.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00082,"NSI Structure 122453610, Fort Bend County, TX",29.630784,-95.676105,0.0,0.0,1,1,0.0,0.0,10.553,13.12,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,491751.8950388647,245875.94751943235,2759.0,2003.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00083,"NSI Structure 122681169, Fort Bend County, TX",29.650998,-95.605564,0.0,0.0,1,1,0.0,0.0,6.558,2.92,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,487095.2313707364,243547.6156853682,2248.0,1998.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00084,"NSI Structure 122454999, Fort Bend County, TX",29.660311,-95.659887,0.0,0.0,0,1,0.0,0.0,16.185,17.3,0.0,0.0,1,1,2.0,C,1.0,RES1-1SNB,272728.06148802885,136364.03074401442,2361.0,2003.0,0.0,True,2.0,Crawlspace,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00085,"NSI Structure 122456997, Fort Bend County, TX",29.653099,-95.683964,0.0,0.0,1,1,0.0,0.0,11.097,0.75,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,749863.1648678043,374931.58243390213,2362.0,2015.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00086,"NSI Structure 122630560, Fort Bend County, TX",29.513851,-95.790393,0.0,0.0,0,1,0.0,0.0,19.671,0.79,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,282415.90335,141207.951675,3341.0,2011.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00087,"NSI Structure 122575665, Fort Bend County, TX",29.69258,-95.663178,0.0,0.0,1,1,0.0,0.0,4.33,3.92,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,178093.1514357218,89046.5757178609,2387.0,1986.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00088,"NSI Structure 122477066, Fort Bend County, TX",29.672769,-95.746507,0.0,0.0,0,1,0.0,0.0,2.517,0.39,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,379695.11654573836,189847.55827286918,2114.0,2014.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00089,"NSI Structure 123895544, Harris County, TX",29.679972,-95.620241,0.0,0.0,1,1,0.0,0.0,5.963,1.42,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,147682.9509621643,73841.47548108215,1858.0,1985.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00090,"NSI Structure 122485791, Fort Bend County, TX",29.570176,-95.785383,0.0,0.0,0,1,0.0,0.0,10.15,4.13,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,223179.87665328133,111589.93832664067,2143.0,1983.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00091,"NSI Structure 123318340, Harris County, TX",29.684358,-95.629068,0.0,0.0,1,1,0.0,0.0,1.364,5.1,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,169865.53092773535,84932.76546386768,1462.0,2000.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00092,"NSI Structure 122478072, Fort Bend County, TX",29.689824,-95.749257,0.0,0.0,1,1,0.0,0.0,11.351,0.08,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,423082.8658528398,211541.4329264199,2176.0,2011.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00093,"NSI Structure 123895325, Harris County, TX",29.718339,-95.620496,0.0,0.0,1,1,0.0,0.0,8.39,1.97,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,243355.82214831404,121677.91107415702,2394.0,1986.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00094,"NSI Structure 122613749, Fort Bend County, TX",29.558386,-95.633824,0.0,0.0,1,1,0.0,0.0,4.028,3.5,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,678012.184452679,339006.0922263395,2166.0,1998.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00095,"NSI Structure 122624825, Fort Bend County, TX",29.529057,-95.732748,0.0,0.0,1,1,0.0,0.0,11.701,1.7,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,305997.6720611754,152998.8360305877,2058.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00096,"NSI Structure 122699735, Fort Bend County, TX",29.600631,-95.603287,0.0,0.0,1,1,0.0,0.0,3.913,4.05,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,264609.7468368437,132304.87341842186,2409.0,1989.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00097,"NSI Structure 122445516, Fort Bend County, TX",29.647066,-95.632285,0.0,0.0,1,1,0.0,0.0,6.72,2.47,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,346531.49582264666,173265.74791132333,1942.0,1987.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00098,"NSI Structure 122565575, Fort Bend County, TX",29.595281,-95.648183,0.0,0.0,1,1,0.0,0.0,2.639,2.72,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,971750.1426803368,485875.0713401684,3290.0,2009.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00099,"NSI Structure 123517028, Harris County, TX",29.679752,-95.631564,0.0,0.0,1,1,0.0,0.0,4.249,2.87,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,138408.5847478645,69204.29237393224,2249.0,1985.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00100,"NSI Structure 122567094, Fort Bend County, TX",29.702103,-95.693183,0.0,0.0,1,1,0.0,0.0,2.114,5.63,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,300993.48507161374,150496.74253580687,1977.0,2002.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00101,"NSI Structure 123425566, Harris County, TX",29.708291,-95.63969,0.0,0.0,1,1,0.0,0.0,5.05,3.27,0.0,0.0,1,1,0.5,S,2.0,GOV1,27842.260733089297,19489.582513162506,9341.0,1988.0,0.1,True,0.5,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00102,"NSI Structure 122509462, Fort Bend County, TX",29.702605,-95.882002,0.0,0.0,0,1,0.0,0.0,1.244,2.18,0.0,0.0,1,1,0.5,S,1.0,RES3A,1985624.1605564354,694968.4561947524,12195.0,2016.0,0.0,True,0.5,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00103,"NSI Structure 122446502, Fort Bend County, TX",29.599068,-95.641689,0.0,0.0,1,1,0.0,0.0,23.559,2.55,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,980662.4891618771,490331.24458093854,3284.0,2009.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00104,"NSI Structure 122569854, Fort Bend County, TX",29.672036,-95.743038,0.0,0.0,0,1,0.0,0.0,3.651,2.43,0.0,0.0,1,1,0.5,S,1.0,RES3C,1509802.0958524982,528430.7335483744,9132.0,2014.0,0.1,True,0.5,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00105,"NSI Structure 123430237, Harris County, TX",29.711023,-95.666076,0.0,0.0,1,1,0.0,0.0,2.975,1.84,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,274062.9932032484,137031.4966016242,1580.0,1988.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00106,"NSI Structure 122588771, Fort Bend County, TX",29.637393,-95.675813,0.0,0.0,1,1,0.0,0.0,5.837,6.67,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,332496.9806375347,166248.49031876735,2120.0,1995.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00107,"NSI Structure 122478868, Fort Bend County, TX",29.621573,-95.750298,0.0,0.0,1,1,0.0,0.0,28.383,2.18,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,548742.6976761398,274371.3488380699,2457.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00108,"NSI Structure 122547579, Fort Bend County, TX",29.642265,-95.626238,0.0,0.0,1,1,0.0932,0.0,3.096,5.06,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,281844.64704,140922.32352,2120.0,1976.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00109,"NSI Structure 123427433, Harris County, TX",29.692405,-95.651195,0.0,0.0,1,1,0.0,0.0,9.117,0.21,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,145100.82996842772,72550.41498421386,1473.0,1984.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00110,"NSI Structure 122578723, Fort Bend County, TX",29.688277,-95.746062,0.0,0.0,1,1,0.0,0.0,13.998,1.17,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,581191.1439833241,290595.57199166203,3028.0,2011.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00111,"NSI Structure 122644948, Fort Bend County, TX",29.505369,-95.813981,0.0,0.0,0,1,0.0,0.0,1.523,1.31,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,337359.5429490657,168679.77147453284,1864.0,2010.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00112,"NSI Structure 122467668, Fort Bend County, TX",29.628984,-95.719154,0.0,0.0,0,1,0.0,0.0,9.517,0.44,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,659940.8112079647,329970.40560398233,2757.0,2012.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00113,"NSI Structure 122474163, Fort Bend County, TX",29.601091,-95.73902,0.0,0.0,1,1,0.0,0.0,8.103,5.3,0.0,0.0596,1,1,0.75,S,2.0,RES1-2SNB,857960.4964371973,428980.24821859866,3700.0,1987.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00114,"NSI Structure 122457737, Fort Bend County, TX",29.625622,-95.68433,0.0,0.0,0,1,0.0,0.0,7.728,1.56,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,651691.1898047492,325845.5949023746,2716.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00115,"NSI Structure 122539099, Fort Bend County, TX",29.701622,-95.791515,0.0,0.0,1,1,0.0,0.0,9.802,3.38,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,761452.4302872848,380726.2151436424,2341.0,2007.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00116,"NSI Structure 122471478, Fort Bend County, TX",29.650511,-95.732322,0.0,0.0,1,1,0.0,0.0,9.477,2.48,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,643232.3124453981,321616.15622269904,4395.0,2012.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00117,"NSI Structure 122550987, Fort Bend County, TX",29.618376,-95.676884,0.0,0.0,1,1,0.0,0.0,10.224,10.38,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,700967.2544405907,350483.62722029537,2825.0,2003.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00118,"NSI Structure 122580736, Fort Bend County, TX",29.699843,-95.833393,0.0,0.0,1,1,0.0,0.0,1.765,6.06,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,530690.4153703836,265345.2076851918,1452.0,2009.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00119,"NSI Structure 122484293, Fort Bend County, TX",29.55108,-95.78057,0.0,0.0,1,1,0.0,0.0,5.777,4.19,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,216689.04033132584,108344.52016566292,2494.0,2008.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00120,"NSI Structure 122690321, Fort Bend County, TX",29.587225,-95.6127,0.0,0.0,1,1,0.0,0.0,2.862,0.14,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,282748.23758417,141374.118792085,1923.0,1988.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00121,"NSI Structure 122450825, Fort Bend County, TX",29.556129,-95.65972,0.0,0.0,1,1,0.0,0.0,14.177,13.09,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,892494.5643687813,446247.28218439064,3044.0,2002.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00122,"NSI Structure 122474513, Fort Bend County, TX",29.693998,-95.736903,0.0,0.0,1,1,0.0,0.0,12.995,4.1,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,342403.2787336314,171201.6393668157,2195.0,2008.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00123,"NSI Structure 122489542, Fort Bend County, TX",29.718557,-95.798071,0.0,0.0,1,1,0.0,0.0,1.8,2.35,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,803255.3316955287,401627.66584776435,2858.0,2006.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00124,"NSI Structure 122608622, Fort Bend County, TX",29.555501,-95.696184,0.0,0.0,1,1,0.0,0.0,9.031,2.84,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,665869.9415683973,332934.97078419867,2026.0,2004.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00125,"NSI Structure 122587340, Fort Bend County, TX",29.539035,-95.860683,0.0,0.0,0,1,0.0,0.0,0.765,2.23,0.0,0.0,1,1,2.0,C,1.0,RES2,122881.60095236357,122881.60095236357,1998.0,1986.0,0.0,True,2.0,Crawlspace,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00126,"NSI Structure 122591473, Fort Bend County, TX",29.687664,-95.817537,0.0,0.0,1,1,0.0,0.0,6.601,0.81,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,959575.3104929843,479787.6552464921,3212.0,2013.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00127,"NSI Structure 122554528, Fort Bend County, TX",29.631344,-95.734802,0.0,0.0,1,1,0.0,0.0,3.347,6.27,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,662138.516153114,331069.258076557,4205.0,1992.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00128,"NSI Structure 122690320, Fort Bend County, TX",29.586812,-95.612793,0.0,0.0,1,1,0.0,0.0,3.097,0.18,0.0,0.0,1,1,2.0,B,1.0,RES1-1SWB,394808.08104719286,197404.04052359643,3216.0,1988.0,0.0,True,2.0,Basement,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00129,"NSI Structure 122461114, Fort Bend County, TX",29.591223,-95.694247,0.0,0.0,1,1,0.0,0.0,3.132,2.32,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,454544.6487016396,227272.3243508198,1871.0,1997.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00130,"NSI Structure 122451143, Fort Bend County, TX",29.577146,-95.663963,0.0,0.0,1,1,0.0,0.0,10.001,1.49,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,665816.9705477485,332908.48527387425,2473.0,2009.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00131,"NSI Structure 122612393, Fort Bend County, TX",29.641021,-95.743346,0.0,0.0,1,1,0.0,0.0,11.446,2.68,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,506770.508265977,253385.2541329885,2627.0,2012.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00132,"NSI Structure 122484139, Fort Bend County, TX",29.710899,-95.773128,0.0,0.0,1,1,0.0296,0.0,4.289,2.15,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,751604.2334571865,375802.11672859325,3176.0,2005.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00133,"NSI Structure 122639448, Fort Bend County, TX",29.529969,-95.763561,0.0,0.0,1,1,0.0036,0.0,3.81,2.33,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,396029.2607544176,198014.6303772088,1833.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00134,"NSI Structure 122567886, Fort Bend County, TX",29.579258,-95.695595,0.0,0.0,1,1,0.0,0.0,30.321,5.13,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,386409.6135977012,193204.8067988506,1948.0,1994.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00135,"NSI Structure 122627686, Fort Bend County, TX",29.526568,-95.758398,0.0,0.0,0,1,0.0,0.0,7.473,1.5,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,397273.11710880825,198636.55855440412,2513.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00136,"NSI Structure 122593855, Fort Bend County, TX",29.666755,-95.689988,0.0,0.0,1,1,0.0,0.0,13.091,4.43,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,722542.5828947639,361271.29144738195,2040.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00137,"NSI Structure 122588958, Fort Bend County, TX",29.550623,-95.688384,0.0,0.0,1,1,0.0,0.0,4.415,3.02,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,386407.1553614497,193203.57768072485,1857.0,1989.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00138,"NSI Structure 122490189, Fort Bend County, TX",29.548699,-95.804699,0.0,0.0,1,1,0.0,0.0,3.936,2.18,0.0,0.0,1,1,2.0,C,1.0,RES2,69782.94816934451,69782.94816934451,1463.0,1981.0,0.0,True,2.0,Crawlspace,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00139,"NSI Structure 122596926, Fort Bend County, TX",29.55668,-95.663348,0.0,0.0,1,1,0.0,0.0,2.549,10.23,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,813356.9839860874,406678.4919930437,1917.0,2002.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00140,"NSI Structure 122574587, Fort Bend County, TX",29.562828,-95.627218,0.0,0.0,1,1,0.0014,0.0,8.416,0.55,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,998773.2345305679,499386.61726528395,3560.0,1998.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00141,"NSI Structure 122548354, Fort Bend County, TX",29.556613,-95.633938,0.0,0.0,1,1,0.0,0.0,10.948,2.56,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,806559.755341479,403279.8776707395,3007.0,1998.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00142,"NSI Structure 122521205, Fort Bend County, TX",29.600411,-95.65741,0.0,0.0,1,1,0.0,0.0,11.979,1.33,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,675859.6909874106,337929.8454937053,3181.0,2009.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00143,"NSI Structure 122446546, Fort Bend County, TX",29.592931,-95.642659,0.0,0.0,1,1,0.0,0.0,14.57,1.75,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,1079742.3313679001,539871.1656839501,4126.0,2009.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00144,"NSI Structure 122527015, Fort Bend County, TX",29.653231,-95.696013,0.0,0.0,1,1,0.0,0.0,15.507,11.45,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,781102.3601379519,390551.18006897595,2829.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00145,"NSI Structure 122613187, Fort Bend County, TX",29.711745,-95.8627,0.0,0.0,1,1,0.0,0.0,12.9,1.28,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,994076.498920218,497038.249460109,3669.0,2016.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00146,"NSI Structure 122555903, Fort Bend County, TX",29.703243,-95.748358,0.0,0.0,0,1,0.0,0.0,11.187,7.38,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,648394.3638398874,324197.1819199437,1658.0,2006.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00147,"NSI Structure 122525696, Fort Bend County, TX",29.616555,-95.689876,0.0,0.0,0,1,0.0,0.0,8.643,4.08,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,998331.5723426293,499165.78617131466,2904.0,2015.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00148,"NSI Structure 122461609, Fort Bend County, TX",29.681023,-95.70637,0.0,0.0,0,1,0.0,0.0,10.254,4.17,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,441661.70728950104,220830.85364475052,2839.0,2014.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00149,"NSI Structure 122451195, Fort Bend County, TX",29.581048,-95.662933,0.0,0.0,1,1,0.0036,0.0,8.381,1.57,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,643754.4371807858,321877.2185903929,2900.0,2009.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00150,"NSI Structure 122617910, Fort Bend County, TX",29.635304,-95.625069,0.0,0.0,1,1,0.0,0.0,8.068,6.8,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,248875.895328,124437.947664,1558.0,1976.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00151,"NSI Structure 122484471, Fort Bend County, TX",29.587873,-95.777991,0.0,0.0,1,1,0.0,0.0,1.544,8.22,0.0,0.0,1,1,5.25,P,1.0,RES1-1SNB,162627.10189388398,81313.55094694199,622.0,1979.0,0.0,True,5.25,Pier,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00152,"NSI Structure 122619754, Fort Bend County, TX",29.55131,-95.804164,0.0,0.0,1,1,0.0,0.0,1.826,4.4,0.0,0.0,1,1,2.0,C,1.0,RES1-1SNB,111618.57914999999,55809.289574999995,2275.0,1981.0,0.0,True,2.0,Crawlspace,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00153,"NSI Structure 122526749, Fort Bend County, TX",29.544354,-95.696702,0.0,0.0,1,1,0.0,0.0,5.653,5.39,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,314194.5756888849,157097.28784444244,2144.0,1989.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00154,"NSI Structure 122626304, Fort Bend County, TX",29.49854,-95.777516,0.0,0.0,0,1,0.0,0.0,3.287,5.35,0.0,0.0027,1,1,0.75,S,1.0,RES1-1SNB,302197.4773430278,151098.7386715139,2244.0,2011.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00155,"NSI Structure 122554771, Fort Bend County, TX",29.642658,-95.740978,0.0,0.0,1,1,0.0,0.0,13.519,4.06,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,531620.2682105877,265810.13410529384,2402.0,2012.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00156,"NSI Structure 123344427, Harris County, TX",29.706979,-95.673688,0.0,0.0,1,1,0.0,0.0,12.667,5.15,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,224318.6392046472,112159.3196023236,1679.0,1979.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00157,"NSI Structure 122508896, Fort Bend County, TX",29.719116,-95.873748,0.0,0.0,0,1,0.0,0.0,3.977,2.12,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,1010706.6507466183,505353.32537330914,3640.0,2016.0,0.1,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00158,"NSI Structure 122577355, Fort Bend County, TX",29.640642,-95.717057,0.0,0.0,1,1,0.0,0.0,14.626,1.45,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,676940.0933727919,338470.04668639594,3735.0,2012.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00159,"NSI Structure 122560189, Fort Bend County, TX",29.548691,-95.815986,0.0,0.0,1,1,0.0,0.0,2.12,6.96,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,128989.79065,64494.895325,1683.0,1987.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00160,"NSI Structure 122696046, Fort Bend County, TX",29.645329,-95.621097,0.0,0.0,1,1,0.0,0.0,3.545,8.14,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,268464.89556,134232.44778,2530.0,1976.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00161,"NSI Structure 123523559, Harris County, TX",29.697904,-95.636073,0.0,0.0,1,1,0.0,0.0,5.813,4.39,0.0,0.0,1,1,0.75,S,1.0,RES1-1SNB,208776.03472914366,104388.01736457183,1676.0,1991.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
BRZ-00162,"NSI Structure 123554543, Harris County, TX",29.708507,-95.683069,0.0,0.0,1,1,0.0,0.0,9.744,0.88,0.0,0.0,1,1,0.75,S,2.0,RES1-2SNB,310637.6526990673,155318.82634953366,2513.0,1988.0,0.0,True,0.75,Slab,0.0,USACE NSI (modeled),0.0,0.0,0.0
