zip,depth_ft,depth_unit_assumed,paid_building,paid_contents,damage_building,property_value,occupancy_type,n_floors,elevated,basement_type,lowest_floor_elev,lowest_adjacent_grade,duration_raw,flood_zone,cause_of_damage
77099,1.0,feet,3980.76,1209.44,5980.0,127457.0,1,1.0,False,0.0,0.6,0.0,0.0,A,4
77024,3.0,feet,73074.96,0.0,65415.0,96772.0,1,4.0,False,1.0,63.6,66.9,0.0,AE,2
77035,2.0,feet,147555.02,37040.08,143437.0,199804.0,1,2.0,False,,58.5,57.6,0.0,AE,2
77084,1.0,feet,119844.69,100000.0,102821.0,286839.0,1,2.0,False,,,,0.0,X,4
77074,1.0,feet,94982.77,0.0,96982.0,129381.0,1,1.0,False,0.0,,,0.0,AE,2
77057,2.0,feet,185938.51,47718.64,167045.0,678921.0,1,3.0,False,,,,0.0,X,4
77096,1.0,feet,164618.08,78882.33,165867.0,245912.0,11,1.0,True,0.0,59.0,54.1,0.0,AE,2
77057,6.0,feet,250000.0,0.0,273268.0,940789.0,1,2.0,False,,,,0.0,AE,2
77096,1.0,feet,76860.7,55405.51,73857.0,226498.0,11,1.0,False,,59.3,58.6,0.0,AE,4
77096,3.0,feet,250000.0,76700.0,320250.0,767331.0,1,2.0,False,,,,0.0,X,2
77072,3.0,feet,65500.0,0.0,70890.0,103299.0,1,1.0,False,,75.2,74.6,0.0,AE,4
77079,1.0,feet,127798.63,44308.42,110087.0,325394.0,1,2.0,False,,,,0.0,X,4
77069,3.0,feet,156217.5,100000.0,152231.0,329527.0,1,2.0,False,,,,0.0,X,2
77024,,inches,59758.36,0.0,64758.0,160876.0,11,1.0,False,,,,0.0,X,4
77038,1.0,feet,60006.39,18154.45,54836.0,126567.0,11,1.0,False,0.0,,,0.0,X,4
77035,2.0,feet,83655.34,36611.93,83829.0,131905.0,11,1.0,False,0.0,57.8,56.9,0.0,AE,4
77084,1.0,feet,159684.67,84000.0,154222.0,443727.0,1,2.0,False,0.0,109.4,107.2,0.0,AE,4
77074,1.0,feet,41932.32,0.0,46932.0,104129.0,1,1.0,False,,,,0.0,AE,4
77088,,inches,50000.0,0.0,53824.0,163456.0,1,1.0,False,,,,0.0,AE,4
77024,1.0,feet,15186.58,0.0,16437.0,1362825.0,1,2.0,False,,,,0.0,X,0
77074,3.0,feet,250000.0,20611.51,247261.0,296728.0,1,1.0,False,,9991.0,,0.0,AE,2
77084,3.0,feet,52365.44,0.0,53365.0,77094.0,4,1.0,False,0.0,107.4,107.3,0.0,X,4
77071,1.0,feet,,,,,1,2.0,False,1.0,,,0.0,X,0
77063,1.0,feet,250000.0,100000.0,277388.0,322426.0,1,2.0,False,0.0,55.3,55.0,0.0,AE,4
77035,1.0,feet,105529.03,39103.86,90111.0,142147.0,11,1.0,False,,,,0.0,X,2
77040,0.0,feet,,,,,18,1.0,False,0.0,85.0,84.1,0.0,X,0
77099,0.0,feet,3571.38,0.0,4821.0,166121.0,11,1.0,False,0.0,82.5,81.5,0.0,AE,0
77084,1.0,feet,500000.0,0.0,505379.0,3993124.0,13,3.0,False,0.0,109.2,108.4,0.0,X,4
77056,1.0,feet,55360.7,0.0,56611.0,146814.0,11,1.0,False,0.0,,,0.0,X,0
77091,,inches,,,,,13,1.0,False,,72.9,70.5,0.0,AE,0
77074,4.0,feet,136364.15,0.0,138364.0,201185.0,1,1.0,False,,55.6,54.5,0.0,AE,2
77070,1.0,feet,84514.8,72801.84,68831.0,175569.0,1,2.0,False,,,,0.0,X,2
77079,,inches,8801.71,0.0,9338.0,264996.0,11,1.0,False,,,,0.0,X,2
77056,1.0,feet,0.0,5338.81,,,1,1.0,False,,,,0.0,X,4
77092,1.0,feet,0.0,8756.47,,,16,2.0,False,0.0,,,0.0,AE,4
77084,6.0,feet,161460.41,98966.36,162710.0,233115.0,1,1.0,False,,,,0.0,X,0
77042,3.0,feet,153586.92,49295.61,154837.0,163380.0,1,2.0,False,,,,0.0,X,0
77074,1.0,feet,63162.16,15353.36,56958.0,165613.0,11,1.0,False,,62.0,,0.0,AE,4
77079,3.0,feet,81405.71,18351.16,82656.0,178519.0,11,2.0,False,0.0,,,0.0,X,0
77096,1.0,feet,15324.35,14413.28,13513.0,85963.0,11,1.0,False,0.0,,,0.0,X,4
77079,4.0,feet,250000.0,100000.0,403500.0,800436.0,1,1.0,False,,,,0.0,X,4
77091,1.0,feet,17471.88,0.0,18722.0,144016.0,1,1.0,False,,79.5,78.6,0.0,AE,4
77079,3.0,feet,250000.0,4474.72,787753.0,2019574.0,1,2.0,False,0.0,,,0.0,X,0
77035,1.0,feet,125199.44,29400.0,126449.0,212402.0,11,1.0,False,0.0,54.2,53.2,0.0,AE,0
77096,1.0,feet,158985.28,75000.0,167437.0,239243.0,11,1.0,False,0.0,55.0,53.9,0.0,AE,4
77035,1.0,feet,88286.97,8962.45,89537.0,154281.0,11,1.0,False,0.0,,,0.0,X,0
77065,,inches,51946.66,16278.18,46558.0,118905.0,1,1.0,False,,,,0.0,X,4
77035,2.0,feet,208313.29,69941.8,213313.0,328858.0,11,2.0,True,,56.3,51.4,0.0,AE,4
77035,2.0,feet,50644.11,15173.93,51894.0,195446.0,11,2.0,True,,57.7,57.7,0.0,AE,0
77077,1.0,feet,35251.07,0.0,33681.0,319871.0,11,2.0,False,0.0,,,0.0,X,4
77040,1.0,feet,10068.61,0.0,11023.0,170676.0,11,1.0,False,0.0,,,0.0,X,4
77096,3.0,feet,180506.6,50000.0,185507.0,205231.0,1,1.0,False,,,,0.0,AE,0
77035,1.0,feet,119600.1,20000.0,114859.0,250763.0,11,1.0,False,,,,0.0,AE,4
77096,3.0,feet,500000.0,0.0,1095126.0,2084925.0,18,1.0,False,0.0,,,0.0,AE,4
77096,1.0,feet,14304.48,0.0,17543.0,138278.0,11,1.0,False,0.0,58.1,56.9,0.0,AE,2
77084,2.0,feet,20000.0,8000.0,70518.0,221201.0,11,2.0,False,0.0,,,0.0,X,2
77096,1.0,feet,168145.57,15004.43,161421.0,293274.0,11,1.0,False,0.0,56.3,55.2,0.0,AE,4
77069,4.0,feet,215220.21,50000.0,204829.0,671817.0,1,2.0,False,0.0,113.1,111.2,0.0,AE,2
77040,1.0,feet,41925.78,10751.01,43176.0,150621.0,11,1.0,False,0.0,87.4,86.6,0.0,AE,0
77096,1.0,feet,66677.5,0.0,60060.0,208267.0,11,1.0,False,0.0,53.8,52.5,0.0,AE,4
77096,1.0,feet,250000.0,57900.0,262920.0,1118234.0,1,2.0,False,,,52.6,0.0,AE,2
77091,1.0,feet,,,5245.0,97458.0,1,1.0,False,,78.0,75.2,0.0,AE,2
77024,4.0,feet,0.0,25773.57,,,3,1.0,False,,,,0.0,X,0
77024,2.0,feet,101644.38,27091.55,102894.0,271430.0,1,2.0,False,0.0,,,0.0,X,0
77040,1.0,feet,0.0,100000.0,,,18,1.0,False,0.0,,,0.0,X,2
77096,2.0,feet,2370.96,0.0,3870.0,13054.0,18,2.0,False,0.0,,,0.0,AE,4
77079,5.0,feet,250000.0,90272.35,353250.0,609338.0,11,1.0,False,,,,0.0,X,2
77068,1.0,feet,8744.71,0.0,9904.0,885453.0,11,2.0,False,0.0,,,0.0,X,4
77096,2.0,feet,207538.61,84500.0,188780.0,344705.0,1,2.0,False,,,,0.0,C,2
77091,0.0,feet,,,149.0,79973.0,1,1.0,True,,,,0.0,X,2
77070,1.0,feet,181223.15,77627.74,171595.0,245662.0,1,2.0,False,,,,0.0,X,4
77070,1.0,feet,102459.58,41079.47,95288.0,349430.0,1,1.0,False,,,,0.0,X,4
77091,1.0,feet,130000.0,0.0,194762.0,1399459.0,13,1.0,False,,,,0.0,AE,2
77088,0.0,feet,1500.0,0.0,2750.0,112117.0,11,1.0,False,0.0,,,0.0,X,0
77068,,inches,5597.24,7433.29,2235.0,42192.0,11,1.0,False,,,,0.0,X,2
77070,0.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,4
77082,0.0,feet,,,,,6,3.0,False,,82.6,82.6,0.0,AE,
77042,0.0,feet,,,,,1,2.0,False,,,,0.0,X,0
77079,5.0,feet,250000.0,100000.0,244832.0,568042.0,1,2.0,False,,70.9,70.4,0.0,AE,0
77077,3.0,feet,250000.0,100000.0,271435.0,402848.0,11,2.0,False,,,,0.0,X,2
77068,4.0,feet,236934.23,60000.0,238183.0,504932.0,1,2.0,False,,104.8,103.7,0.0,AE,4
77099,1.0,feet,11271.63,0.0,12521.0,376248.0,6,1.0,False,,75.8,75.3,0.0,AE,2
77035,1.0,feet,96710.75,33656.17,86102.0,141874.0,1,1.0,False,,58.9,57.9,0.0,AE,2
77069,4.0,feet,250000.0,100000.0,340455.0,372262.0,11,1.0,False,0.0,,,0.0,AE,2
77099,,inches,19059.42,0.0,19259.0,127237.0,1,,False,,,,0.0,,4
77070,0.0,feet,87533.15,12573.21,84017.0,248926.0,11,2.0,False,0.0,,,0.0,X,2
77070,2.0,feet,187547.22,22441.19,188797.0,312551.0,11,2.0,False,0.0,,,0.0,X,0
77077,,inches,4024.23,0.0,4145.0,139053.0,1,2.0,False,,,,0.0,X,4
77084,1.0,feet,75000.0,30000.0,82161.0,324504.0,1,2.0,False,0.0,,,0.0,X,4
77069,2.0,feet,222434.3,177554.54,203881.0,323596.0,11,2.0,False,0.0,,,0.0,X,2
77096,1.0,feet,500000.0,0.0,517667.0,3168034.0,3,3.0,False,0.0,53.0,52.6,0.0,AE,4
77091,3.0,feet,67823.3,20957.62,66092.0,140214.0,11,1.0,False,0.0,,,0.0,AE,2
77096,1.0,feet,250000.0,73900.0,292493.0,682339.0,1,1.0,False,,,55.2,0.0,AE,2
77040,,inches,10321.3,0.0,12321.0,194032.0,11,1.0,False,,,,0.0,AE,4
77035,15.0,feet,102805.16,39906.36,92331.0,160206.0,1,1.0,False,,58.1,57.0,0.0,AE,4
77077,1.0,feet,99521.22,45111.65,100771.0,573879.0,11,3.0,True,0.0,,,0.0,X,2
77067,1.0,feet,1953.04,0.0,3203.0,201676.0,11,2.0,False,,,,0.0,X,1
77065,0.0,feet,83536.56,10516.07,84787.0,197905.0,1,1.0,False,,,,0.0,X,2
77070,1.0,feet,81563.6,16667.37,78362.0,209239.0,11,2.0,False,0.0,,,0.0,X,4
77096,1.0,feet,50316.39,0.0,60316.0,159190.0,1,1.0,False,0.0,,,0.0,AE,4
77079,4.0,feet,250000.0,100000.0,339346.0,508232.0,1,1.0,False,,,,0.0,X,0
77043,0.0,feet,,,,,1,1.0,False,,,,0.0,X,4
77094,0.0,feet,,,,,11,1.0,False,,,,0.0,X,0
77041,0.0,feet,8870.98,0.0,10002.0,746860.0,11,2.0,False,0.0,,,0.0,X,4
77096,1.0,feet,500000.0,0.0,960584.0,6291523.0,18,1.0,False,0.0,52.3,51.5,0.0,AE,2
77079,,inches,250000.0,90500.0,235592.0,325868.0,11,2.0,True,,75.7,72.5,0.0,AE,4
77096,5.0,feet,,,45621.0,85461.0,4,1.0,False,0.0,48.9,48.8,0.0,AE,2
77083,1.0,feet,44847.95,0.0,42697.0,94657.0,1,1.0,False,,,,0.0,X,4
77066,1.0,feet,79093.46,0.0,81093.0,170530.0,1,1.0,False,,,,0.0,AE,0
77096,1.0,feet,28851.57,0.0,32625.0,364037.0,1,1.0,False,,55.7,54.9,0.0,AE,4
77074,0.0,feet,3353.05,0.0,4085.0,111036.0,11,1.0,False,0.0,65.4,64.0,0.0,AE,0
77079,4.0,feet,250000.0,90340.63,252359.0,289224.0,11,2.0,False,0.0,,,0.0,X,1
77041,2.0,feet,115242.12,50802.33,116492.0,195919.0,11,2.0,False,,,,0.0,X,2
77088,2.0,feet,57680.22,0.0,56202.0,138429.0,1,1.0,False,,,,0.0,AE,4
77068,3.0,feet,250000.0,100000.0,267000.0,633499.0,11,2.0,False,0.0,,,0.0,X,2
77084,4.0,feet,121977.74,74755.96,119541.0,163271.0,1,1.0,False,,,,0.0,X,2
77068,3.0,feet,250000.0,100000.0,251523.0,1116586.0,1,2.0,False,,,,0.0,X,2
77074,2.5833333333333335,inches,131023.62,27817.23,123389.0,320288.0,1,2.0,False,0.0,61.6,60.9,0.0,AE,4
77096,1.0,feet,6964.67,0.0,11538.0,180086.0,1,1.0,False,,59.0,58.1,0.0,AE,4
77074,1.0,feet,59000.0,0.0,65648.0,144102.0,1,1.0,False,0.0,61.0,59.8,0.0,AE,0
77096,,inches,2984.35,0.0,3955.0,339421.0,1,2.0,False,,,60.2,0.0,AE,2
77084,3.0,feet,113096.88,100000.0,107661.0,212490.0,1,2.0,False,,,,0.0,X,2
77065,1.0,feet,80261.6,62059.14,81512.0,198783.0,11,1.0,False,0.0,,,0.0,X,0
77099,1.0,feet,60263.7,5563.26,61513.0,156511.0,1,1.0,False,0.0,87.2,86.3,0.0,AE,4
77024,5.0,feet,250000.0,100000.0,251250.0,477803.0,11,1.0,True,,,,0.0,X,0
77040,0.0,feet,38557.03,0.0,40557.0,99298.0,1,1.0,False,0.0,,,0.0,AE,0
77077,1.0,feet,36866.6,1107.98,34439.0,363019.0,11,2.0,False,,,,0.0,X,2
77065,1.0,feet,86936.43,17932.92,77045.0,187943.0,11,1.0,False,0.0,,,0.0,X,2
77074,1.0,feet,113298.5,21751.53,115299.0,136129.0,11,1.0,False,0.0,,,0.0,AE,0
77038,1.0,feet,56910.81,21880.63,58161.0,103965.0,11,1.0,False,0.0,,,0.0,X,0
77056,1.0,feet,71219.67,23660.81,65117.0,433130.0,1,1.0,False,,,,0.0,X,4
77094,1.0,feet,13758.47,0.0,10836.0,1904970.0,11,2.0,False,0.0,,,0.0,X,4
77084,1.0,feet,105422.27,29733.29,108422.0,170000.0,1,1.0,False,,114.3,113.6,0.0,AE,0
77040,,inches,,,,,18,1.0,False,,,,0.0,X,0
77038,1.0,feet,30669.81,0.0,31670.0,75920.0,11,1.0,False,,,,0.0,X,4
77074,,inches,75127.07,1543.38,77127.0,154491.0,1,1.0,False,,,,0.0,AE,2
77082,0.0,feet,,,,,11,1.0,False,,85.3,84.1,0.0,AE,1
77042,3.0,feet,176235.18,45461.62,157779.0,346116.0,11,2.0,False,,,,0.0,X,2
77096,-1.0,feet,,,4939.0,5296673.0,6,3.0,False,,54.2,46.3,0.0,AE,4
77071,3.0,feet,104387.63,36910.28,100248.0,211924.0,1,1.0,False,0.0,,,0.0,AE,4
77096,1.0,feet,158611.13,50000.0,163611.0,352151.0,11,1.0,False,0.0,54.3,53.7,0.0,AE,0
77067,1.0,feet,1234.92,0.0,2485.0,208987.0,11,1.0,False,0.0,,,0.0,X,4
77096,4.0,feet,35062.1,0.0,29526.0,178907.0,1,1.0,False,,,,0.0,AE,4
77068,6.0,feet,178734.98,50000.0,139860.0,219625.0,1,1.0,False,,101.9,101.2,0.0,AE,2
77074,1.0,feet,203627.07,38479.48,208627.0,348889.0,1,1.0,False,,,57.6,0.0,AE,2
77041,,inches,0.0,33300.0,,,1,,False,,,,0.0,,2
77042,1.0,feet,109720.23,46500.92,95987.0,245299.0,1,2.0,False,0.0,,,0.0,X,2
77063,5.0,feet,7776.33,0.0,9776.0,528395.0,15,2.0,True,,61.0,55.3,0.0,AE,0
77057,0.0,feet,,,,,11,2.0,False,,,,0.0,X,1
77040,1.0,feet,21655.53,5000.0,23155.0,123821.0,1,1.0,False,,,,0.0,AE,4
77035,0.0,feet,150961.34,0.0,152211.0,1229461.0,15,2.0,False,0.0,59.2,58.8,0.0,AE,0
77065,1.0,feet,105496.15,0.0,100690.0,156011.0,11,1.0,False,0.0,,,0.0,X,4
77068,2.0,feet,155019.92,83400.0,133961.0,246556.0,11,1.0,False,0.0,106.9,101.6,0.0,AE,2
77096,,inches,,,,,11,1.0,False,,,,0.0,AE,0
77070,5.0,feet,500000.0,0.0,520671.0,1691513.0,13,3.0,False,0.0,1.0,115.6,0.0,AE,4
77091,1.0,feet,124258.43,0.0,128294.0,143916.0,11,2.0,False,0.0,75.0,74.0,0.0,AE,0
77072,0.0,feet,,,1394.0,818850.0,3,3.0,True,2.0,74.8,74.3,0.0,AE,4
77084,2.0,feet,96537.68,10500.0,92827.0,161003.0,1,2.0,False,0.0,109.6,108.5,0.0,AE,4
77035,1.0,feet,75000.0,40000.0,75625.0,160548.0,1,1.0,False,,,,0.0,AE,4
77079,2.0,feet,250000.0,100000.0,272144.0,399138.0,11,1.0,False,0.0,,,0.0,X,4
77088,2.0,feet,64580.24,6619.0,62617.0,179015.0,1,1.0,False,,,,0.0,AE,4
77079,1.0,feet,0.0,13098.0,,,3,1.0,False,,,,0.0,X,2
77071,1.0,feet,42984.82,0.0,43654.0,208115.0,1,2.0,False,,,,0.0,X,4
77096,2.0,feet,156077.92,46200.0,143821.0,187267.0,11,1.0,False,0.0,,,0.0,AE,4
77079,4.0,feet,250000.0,4480.18,263759.0,419386.0,2,2.0,False,,,,0.0,X,4
77077,1.0,feet,159648.83,22961.68,155149.0,398597.0,1,2.0,False,,,,0.0,X,2
77079,,inches,250000.0,100000.0,301250.0,504968.0,1,2.0,False,,,,0.0,X,0
77084,0.0,feet,,,380.0,214752.0,1,1.0,False,,109.9,109.0,0.0,AE,0
77096,1.0,feet,136320.5,48172.68,137571.0,246743.0,1,1.0,False,,,,0.0,C,0
77038,,inches,2049.54,422.07,4050.0,246228.0,11,2.0,False,,90.5,88.1,0.0,AE,4
77074,2.0,feet,27323.88,0.0,33561.0,123152.0,11,1.0,False,0.0,,,0.0,AE,2
77081,0.0,feet,,,,,18,1.0,False,0.0,,,0.0,X,0
77083,0.0,feet,,,,,1,2.0,False,0.0,85.3,83.8,0.0,AE,0
77074,2.0,feet,26753.24,8000.0,28753.0,128425.0,11,2.0,False,,,,0.0,AE,2
77084,0.0,feet,,,,,1,2.0,False,0.0,,,0.0,X,2
77077,0.0,feet,194951.29,36035.8,173512.0,549187.0,11,2.0,False,,,,0.0,X,4
77077,2.0,feet,120707.05,100000.0,118178.0,222454.0,1,1.0,False,,,,0.0,X,2
77041,10.0,feet,250000.0,36928.73,237681.0,442249.0,1,2.0,False,0.0,,,0.0,X,4
77096,1.0,feet,98129.7,0.0,98439.0,278492.0,1,1.0,False,0.0,55.5,54.7,0.0,AE,4
77074,2.0,feet,29501.15,0.0,30501.0,117653.0,1,3.0,False,0.0,,,0.0,X,0
77040,0.0,feet,,,,,11,2.0,False,,,,0.0,X,
77084,0.0,feet,,,,,11,2.0,False,,,,0.0,X,0
77068,0.0,feet,,,,,1,2.0,False,4.0,,,0.0,X,0
77063,1.0,feet,14205.13,2385.6,14375.0,187812.0,11,1.0,False,0.0,,,0.0,X,4
77068,6.0,feet,500000.0,125000.0,506138.0,590557.0,18,1.0,False,0.0,,,0.0,AE,0
77092,1.0,feet,298876.09,0.0,273284.0,1090814.0,3,2.0,False,,67.5,66.9,0.0,AE,2
77096,2.0,feet,158427.54,29000.0,163428.0,222619.0,11,1.0,False,0.0,,,0.0,AE,0
77064,0.0,feet,9989.98,0.0,11240.0,223053.0,11,1.0,False,,,,0.0,X,0
77077,0.0,feet,140176.06,25233.76,136185.0,276362.0,11,2.0,False,,,,0.0,X,0
77096,2.0,feet,250000.0,97800.0,226812.0,589654.0,1,1.0,False,,,,0.0,X,2
77094,4.0,feet,228651.07,2289.37,213206.0,1168626.0,11,2.0,True,0.0,,,0.0,AE,2
77074,1.0,feet,61167.25,0.0,90357.0,553664.0,3,2.0,False,,,,0.0,AE,2
77084,4.0,feet,0.0,58730.04,,,1,1.0,False,,,,0.0,X,2
77074,1.0,feet,58777.65,12522.1,60778.0,155835.0,11,1.0,False,0.0,,,0.0,AE,2
77084,3.0,feet,81662.9,0.0,82912.0,253803.0,11,2.0,False,0.0,106.6,104.9,0.0,AE,2
77069,2.0,feet,214626.64,77722.77,190865.0,263189.0,11,2.0,False,,,,0.0,X,2
77041,2.0,feet,103201.79,56071.29,100588.0,280469.0,11,2.0,False,,,,0.0,X,4
77077,5.0,feet,12487.78,17957.58,12608.0,227092.0,1,2.0,False,0.0,,,0.0,X,2
77096,1.0,feet,178483.38,61950.52,157287.0,423309.0,1,1.0,False,,,,0.0,X,2
77084,5.0,feet,92015.56,20874.72,91896.0,145772.0,1,1.0,False,,105.8,105.0,0.0,AE,2
77042,0.0,feet,,,,,1,2.0,False,,,,0.0,X,4
77056,1.0,feet,147313.56,0.0,148564.0,317745.0,1,1.0,False,,,,0.0,X,0
77074,2.0,feet,114815.19,0.0,119815.0,253686.0,13,2.0,False,0.0,67.8,66.6,0.0,AE,4
77096,1.0,feet,124576.58,76610.79,112651.0,271136.0,1,1.0,False,,56.5,55.7,0.0,AE,2
77084,2.0,feet,60000.0,20000.0,67007.0,253273.0,11,1.0,False,0.0,111.6,110.4,0.0,AE,4
77042,3.0,feet,158685.28,65096.94,151577.0,443783.0,11,2.0,False,0.0,,,0.0,X,4
77077,0.0,feet,51371.31,32470.23,46783.0,177660.0,16,2.0,False,,,,0.0,X,2
77070,2.0,feet,150000.0,54480.91,193331.0,395340.0,1,1.0,False,,,,0.0,X,2
77035,1.0,feet,53948.02,0.0,55198.0,1669231.0,3,2.0,False,0.0,60.9,60.1,0.0,AE,4
77084,1.0,feet,76237.09,22981.07,73192.0,200933.0,11,2.0,False,0.0,,,0.0,X,2
77096,1.0,feet,228642.81,0.0,208749.0,451041.0,1,1.0,False,,,52.3,0.0,AE,2
77084,5.0,feet,100000.0,4025.78,101000.0,129334.0,1,1.0,False,0.0,,,0.0,X,4
77069,3.0,feet,250000.0,100000.0,287286.0,1871034.0,11,2.0,False,,117.2,113.6,0.0,AE,2
77088,1.0,feet,16947.13,24459.56,18154.0,92591.0,11,1.0,False,0.0,90.7,89.8,0.0,AE,2
77079,1.0,feet,74139.31,21744.77,60915.0,191022.0,1,1.0,False,,,,0.0,X,2
77077,1.0,feet,250000.0,74574.88,295250.0,985776.0,11,2.0,True,0.0,,,0.0,X,2
77063,2.0,feet,,,84299.0,223872.0,1,1.0,False,,,,0.0,X,0
77056,0.0,feet,0.0,0.0,,,1,1.0,False,,,,0.0,X,4
77096,3.0,feet,250000.0,57900.0,260280.0,773822.0,11,1.0,True,0.0,52.5,52.5,0.0,AE,2
77069,0.0,feet,,,,,11,2.0,False,0.0,,,0.0,X,
77035,2.0,feet,108889.44,23000.0,91745.0,184025.0,1,1.0,False,0.0,,,0.0,X,4
77068,0.0,feet,250000.0,100000.0,365618.0,379117.0,11,2.0,False,0.0,,,0.0,X,4
77096,3.0,feet,250000.0,27712.25,225789.0,892381.0,1,2.0,False,0.0,56.4,54.6,0.0,AE,2
77038,1.0,feet,3815.24,0.0,5315.0,127280.0,1,1.0,False,,99.9,98.8,0.0,AE,0
77074,2.0,feet,73117.83,0.0,74617.0,79825.0,11,1.0,False,0.0,60.5,59.2,0.0,AE,4
77096,1.0,feet,2768.54,194.98,4019.0,466074.0,1,2.0,True,,57.2,53.0,0.0,AE,2
77084,2.0,feet,96022.51,45005.07,90009.0,169156.0,11,1.0,False,,,,0.0,X,4
77071,2.0,feet,127730.1,70210.81,122273.0,445448.0,11,1.0,False,,,,0.0,AE,2
77065,0.0,feet,,,,,1,1.0,False,,,,0.0,X,0
77084,0.0,feet,,,,,11,2.0,False,,113.6,111.3,0.0,AE,2
77056,,inches,11346.7,54372.11,11911.0,223921.0,1,1.0,False,,,,0.0,X,4
77024,1.0,feet,902.08,0.0,1663.0,87402.0,11,2.0,False,0.0,,,0.0,X,2
77084,3.0,feet,39600.0,13800.0,63402.0,235310.0,1,1.0,False,,105.7,104.7,0.0,AE,2
77072,0.0,feet,,,,,11,1.0,False,0.0,,,0.0,AE,0
77082,0.0,feet,,,,,11,2.0,False,0.0,79.9,78.7,0.0,AE,0
77079,5.0,feet,250000.0,100000.0,251250.0,589441.0,11,2.0,False,0.0,,,0.0,AE,0
77096,2.0,feet,250000.0,47355.43,248274.0,483403.0,1,1.0,False,,,,0.0,X,2
77079,4.0,feet,250000.0,100000.0,310147.0,676199.0,11,2.0,False,0.0,,,0.0,X,2
77079,2.0,feet,250000.0,100000.0,255942.0,311132.0,11,2.0,False,0.0,,,0.0,X,4
77083,1.0,feet,522.95,0.0,1523.0,182780.0,1,1.0,False,,85.4,83.6,0.0,AE,0
77095,1.0,feet,74332.78,5240.85,68294.0,274216.0,11,2.0,False,,,,0.0,X,4
77024,3.0,feet,143865.42,100000.0,136872.0,270187.0,1,2.0,False,,,,0.0,X,2
77031,0.0,feet,9302.82,0.0,10553.0,55198.0,11,1.0,False,0.0,,,0.0,X,0
77064,1.0,feet,11878.83,0.0,12799.0,190281.0,1,1.0,False,,,,0.0,X,2
77079,2.0,feet,139969.96,0.0,141219.0,339650.0,1,1.0,False,,,,0.0,X,4
77077,3.0,feet,75792.17,20756.15,67522.0,180890.0,11,2.0,False,,73.3,72.7,0.0,AE,2
77024,,inches,250000.0,62576.67,253886.0,614909.0,1,1.0,False,,66.6,64.7,0.0,AE,2
77079,2.0,feet,250000.0,100000.0,266886.0,991036.0,1,4.0,False,,,,0.0,X,0
77035,1.0,feet,84010.31,0.0,83721.0,161033.0,11,1.0,False,0.0,58.3,57.1,0.0,AE,2
77084,5.0,feet,125000.0,27773.17,133418.0,171379.0,1,1.0,False,,,,0.0,X,2
77079,1.0,feet,99322.65,9686.05,97137.0,293817.0,1,2.0,False,,,,0.0,X,4
77035,0.0,feet,52184.51,5600.0,43139.0,140476.0,11,1.0,False,0.0,,,0.0,AE,4
77099,,inches,10397.44,0.0,15397.0,96575.0,11,1.0,False,,,,0.0,AE,2
77079,4.0,feet,176297.93,100000.0,177547.0,793979.0,1,2.0,False,,,,0.0,X,4
77074,1.0,feet,85141.94,25000.0,88142.0,209487.0,11,1.0,False,,,,0.0,AE,2
77035,2.0,feet,21709.84,0.0,23710.0,118825.0,1,1.0,False,,,,0.0,AE,1
77040,1.0,feet,47140.11,12391.15,48640.0,125855.0,1,1.0,False,0.0,,,0.0,AE,2
77096,1.0,feet,93588.75,25323.34,95589.0,167748.0,11,1.0,False,0.0,55.3,53.2,0.0,AE,0
77024,4.0,feet,248235.13,99316.91,249485.0,646821.0,11,2.0,False,,,,0.0,AE,2
77068,5.0,feet,156329.84,88000.0,157580.0,314825.0,1,1.0,False,,102.8,102.3,0.0,AE,2
77081,1.0,feet,,,2551.0,165712.0,18,1.0,False,0.0,55.8,55.0,0.0,AE,2
77096,1.0,feet,205311.38,70531.04,136213.0,314437.0,1,1.0,False,,9990.0,,0.0,AE,4
77069,3.0,feet,184355.63,18980.27,185606.0,633086.0,1,2.0,False,,,,0.0,X,0
77096,1.0,feet,442798.7,0.0,452798.0,2244480.0,3,3.0,False,0.0,53.2,52.7,0.0,AE,2
77072,0.0,feet,,,,,18,1.0,False,0.0,70.9,67.4,0.0,AE,0
77080,1.0,feet,86999.15,0.0,96999.0,8195544.0,3,2.0,False,,,,0.0,X,4
77070,1.0,feet,156812.63,60728.88,144195.0,292019.0,11,1.0,False,0.0,,,0.0,X,4
77082,1.0,feet,13304.13,0.0,14152.0,221557.0,11,1.0,False,,83.2,82.0,0.0,AE,4
77092,1.0,feet,4553.91,0.0,6305.0,47603.0,1,2.0,False,,,,0.0,AE,4
77072,0.0,feet,,,,,18,1.0,False,0.0,,,0.0,X,0
77077,0.0,feet,,,,,11,2.0,False,,,,0.0,X,0
77071,1.0,feet,8327.24,0.0,9386.0,260105.0,1,2.0,False,0.0,,,0.0,X,4
77063,2.0,feet,250000.0,382.99,262372.0,441743.0,1,1.0,False,,,,0.0,X,0
77024,1.0,feet,223157.8,67452.9,209813.0,330504.0,11,2.0,False,,,,0.0,X,4
77088,0.0,feet,,,,,11,2.0,False,,,,0.0,X,
77024,1.0,feet,2351.29,0.0,3601.0,245484.0,11,2.0,False,0.0,,,0.0,X,0
77072,0.0,feet,,,,,1,2.0,False,,,,0.0,AE,0
